SIDO_NM,SGG_NM,ITS_BRO_NM,In/Out_Type(1/0),SEASON_SPRING,SEASON_SUMMER,SEASON_AUTUMN,SEASON_WINTER,레저/스포츠,전통/역사,감성/체험거리,조망/전망,자연물,문화시설감상,자연_조망_결합,자연_역사_결합,자연_레저_결합,자연_체험_결합,역사_문화_결합,레저_체험_결합,조망_체험_결합,조망_역사_결합,cluster
경상북도,포항시 북구,오도1리해수욕장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,춘천시,골든몽키,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,마포구,서울월드컵경기장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 처인구,지산CC,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,영천시,골프존카운티청통,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,달서구,이월드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,화순군,무등산CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,김해시,렛츠런파크부산경남,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,함평군,함평야구장,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창녕군,창녕스포츠파크축구장,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 수지구,와니엘배팅센터죽전점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,전주시 완산구,완산생활체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,밀양시,밀양에스파크골프리조트,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,청주시 흥덕구,떼제베CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,평택시,이충레포츠공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,칠곡군,핀스파크지천점,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,화성시,하피랜드,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,동두천시,티클라우드CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,밀양시,리더스CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,의왕시,와니엘배팅센터의왕안양점,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 성산구,창원스포츠파크보조경기장,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,중구,스파크랜드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,광주시,로제비앙GC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,성남시 분당구,스타디온판교 크로스핏,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,방배체육공원,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,의왕시,의왕축구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,정선군,쎄레노스키샵,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,광양시,전남드래곤즈축구전용구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,미추홀구,연경산배드민턴장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,횡성군,웰리힐리파크워터플래닛,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,진천군,골프존카운티화랑,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,북구,화명수상레포츠타운,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,성북구,제1월곡인조잔디구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,횡성군,동원썬밸리CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,목동야구장,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,정선군,하이원스노우월드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,원주시,클라임투게더,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,문경시,문경야구장,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,광명시,광명시립야구장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,북구,당사해양낚시공원,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,평창군,산너미목장,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 일산서구,여울배드민턴센터,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,청도군,청도프로방스,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,울진군,구산해수욕장,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,부천시 소사구,성주산체육공원축구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,동대문구,동대문토모풋살피치,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,나주시,해피니스CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,평창군,용평리조트스키장,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,남구,백운포체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,가평군,에델바이스스위스테마파크,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,금산군,성운베이스볼파크,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,청주시 흥덕구,달인콕배드민턴전용구장,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,하동군,금오산랜드썰매장,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,충주시,동촌GC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,계룡시,계룡시파크골프장,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,북구,베이스타즈CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,노원구,마들스포츠타운,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,양평군,지중해수상스키클럽,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,수원시 영통구,그래비티클라이밍,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 마산회원구,비제이풋살파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,성남시 분당구,분당올림픽센터스케이트장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 덕양구,스프링힐스CC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,장흥군,수문해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,상주시,뉴스프링빌2CC,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,안산시 상록구,제일CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,제천시,제천사회인야구장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,금정구,부산CC,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,함평군,함평엘리체CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,홍천군,힐드로사이CC,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
제주특별자치도,제주시,함덕해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,고창군,고창청농원,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,담양군,라온수상레저,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,거창군,에콜리안거창CC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,관악구민운동장인조잔디구장,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,평창군,알펜시아리조트스키장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 일산서구,싸커스토리축구센터운정점,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,영암군,코리아인터내셔널서킷,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,평창군,대관령하늘목장,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,평창군,용평루지,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,태안군,몽산포해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,여주시,트리니티클럽,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,영광군,가마미해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,영월군,동강한마음래프팅,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,칠곡군,파미힐스CC,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,동구,울산과학대학교동부캠퍼스아이스링크장,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,영동군,일라이트CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,성주군,아라월드,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,부여군,롯데스카이힐부여컨트리클럽,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,사상구,삼락생태공원야구장,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,합천군,합천풀헤븐워터월드,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,구례군,지리산스카이런,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
제주특별자치도,제주시,9.81파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 처인구,조일프라자골프클럽,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,안성시,신안CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,여주시,신라CC,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,고창군,동호해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,강진군,강진종합운동장전용축구장,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,동래구,사직야구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,인제군,자작나무숲,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,광주시,다이나믹풋살클럽,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,강북구,오동근린공원실내배드민턴장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,부천시 원미구,웅진플레이도시,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,연제구,연제풋살장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,원주시,오크밸리스키장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,고창군,골프존카운티선운,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,거제시,구조라해수욕장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,춘천시,텐파크,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,고양시 덕양구,통일워터파크,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,아산시,아산스파비스,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대전광역시,대덕구,덕암축구센터,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,정선군,정선레일바이크,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,양평군,국립양평치유의숲,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,계룡시,광석낚시터,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,밀양시,하남체육공원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,울주군,진하해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,성동구,응봉산암벽공원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,남구,남구배드민턴센터,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,당진시,플라밍고CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,정읍시,성황축구장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,의령군,의령친환경야구장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,김해시,상동야구장,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,모나크CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,횡성군,옥스필드CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,양주시,송추CC,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,구로구,피커스클라이밍구로,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,동해시,한섬해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,밀양시,미르수상레저,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,김포시,웨이브즈아이스링크김포점,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대전광역시,대덕구,을미기공원축구장,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,장수군,렛츠런팜장수목장본관,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,과천시,문원체육공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,양구군,하리 제1야구장,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,동구,화도진스케이트장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,보은군,클럽디보은,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,괴산군,화양동관광농원,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,부천시 오정구,베네스트축구클럽,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,장수군,장수잔디구장,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,화천군,사내체육공원,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,경산시,대구CC,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,합천군,황강군민체육공원축구장,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,횡성군,횡성루지체험장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,서구,현우풋살스타디움,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,평창군,휘닉스CC,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,밀양시,밀양노벨CC,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,군산시,선유도해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,진양밸리골프클럽,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,썬밸리CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,코스카CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,중구,손기정체육공원,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,당진시,왜목마을해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,부평구,머슬프로짐,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,중구,하나개해수욕장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,청송군,청송얼음골아이스클라이밍월드컵경기장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,논산시,아리스타CC,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 기흥구,기흥레스피아축구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,김제시,모악랜드눈썰매장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,오산시,오산에어돔배드민턴구장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,보은군,보은스포츠파크야구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,의정부시,의정부실내빙상장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,순천시,파인힐스CC,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,음성군,레인보우힐스CC,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 기흥구,용인조정경기장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,김포시,HS고촌야구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,아이스플렉스,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,서천군,비인해수욕장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 마산합포구,광암해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,제천시,킹즈락CC,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,중구,울산종합운동장보조경기장,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,진천군,골프존카운티진천,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,안산시 상록구,에이스승마랜드,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,정읍시,내장산골프앤리조트,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,거창군,수승대썰매장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
울산광역시,남구,삼산배드민턴장,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,동두천시,놀자숲,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,홍천군,보드윤,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,부천시 소사구,옥길인조잔디구장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,서구,남항체육공원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,구미시,구미시승마장,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,아산시,파라다이스스파도고,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,보령시,원산도해수욕장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,은평구,구산동마을공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청남도,보령시,대천해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,상주시,경천대국민관광지,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,철원군,청룡레저,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 처인구,세현CC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,이천시,아리랑스키,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,화순군,키즈라라,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,고성군,고성군스포츠파크,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,금정구,스포원파크싸이드롬,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,성동구,살곶이체육공원,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,태백시,태백스포츠파크,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,상주시,블루원상주골프리조트,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,성주군,대경볼파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,수성구,대구풋살,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,강동구,알레클라임강동점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,춘천시,비버네선착장수상레저,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,울진군,망양정해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,보성군,율포해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
광주광역시,동구,용산생활체육공원,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,홍천군,클럽모우GC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
인천광역시,강화군,SSG퓨처스필드,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,청주시 청원구,청주종합사격장,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,의왕시,고천체육공원,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
충청북도,청주시 청원구,그랜드CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대구광역시,서구,LFC이현점,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
제주특별자치도,제주시,비밀의숲,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,더클라임신림점,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,금천구,유제두체육회관,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,완주군,아쿠아틱파크아마존,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전라남도,곡성군,옥과기안CC,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,해운대구,송정해수욕장,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,태백시,태백시종합경기장고원1구장,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,시흥시,솔트베이GC,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
대전광역시,대덕구,PSR,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,춘천시,북한강포시즌수상레저,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,고성군,소노펠리체CC 델피노,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,장수군,장수논개수상레저,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,고창군,고창CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,수원시 영통구,태광CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,창원시 마산회원구,비스타클라이밍,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 처인구,해솔리아컨트리클럽,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,함양군,함양대봉산휴양밸리대봉스카이랜드,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,거창군,거창스포츠파크,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,장수군,장수승마장,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
부산광역시,금정구,웨이브락클라이밍부산대점,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전북특별자치도,고창군,석정힐CC,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상북도,칠곡군,세븐밸리CC,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원특별자치도,속초시,설악워터피아,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,용인시 기흥구,수원CC,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경상남도,함안군,함안대체력단련장,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
경기도,안양시 만안구,안양새물공원,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
